courier_id,order_id,accept_time,deliver_time,waiting_time,waiting_time_minutes
142,348,2022-08-25 06:29:00,2022-08-25 06:49:00,0 days 00:20:00,20
358,349,2022-08-25 06:30:00,2022-08-25 06:50:00,0 days 00:20:00,20
179,350,2022-08-25 06:35:00,2022-08-25 07:01:00,0 days 00:26:00,26
256,351,2022-08-25 06:38:00,2022-08-25 06:54:00,0 days 00:16:00,16
143,352,2022-08-25 06:42:00,2022-08-25 07:03:00,0 days 00:21:00,21
327,353,2022-08-25 06:49:00,2022-08-25 07:06:00,0 days 00:17:00,17
127,354,2022-08-25 06:57:00,2022-08-25 07:22:00,0 days 00:25:00,25
365,355,2022-08-25 06:59:00,2022-08-25 07:19:00,0 days 00:20:00,20
189,356,2022-08-25 06:59:00,2022-08-25 07:17:00,0 days 00:18:00,18
361,357,2022-08-25 07:05:00,2022-08-25 07:26:00,0 days 00:21:00,21
346,358,2022-08-25 07:06:00,2022-08-25 07:24:00,0 days 00:18:00,18
105,359,2022-08-25 07:08:00,2022-08-25 07:28:00,0 days 00:20:00,20
375,360,2022-08-25 07:11:00,2022-08-25 07:29:00,0 days 00:18:00,18
230,361,2022-08-25 07:12:00,2022-08-25 07:33:00,0 days 00:21:00,21
340,362,2022-08-25 07:14:00,2022-08-25 07:34:00,0 days 00:20:00,20
103,363,2022-08-25 07:15:00,2022-08-25 07:33:00,0 days 00:18:00,18
118,364,2022-08-25 07:16:00,2022-08-25 07:39:00,0 days 00:23:00,23
68,365,2022-08-25 07:16:00,2022-08-25 07:36:00,0 days 00:20:00,20
119,366,2022-08-25 07:17:00,2022-08-25 07:38:00,0 days 00:21:00,21
213,367,2022-08-25 07:17:00,2022-08-25 07:38:00,0 days 00:21:00,21
84,368,2022-08-25 07:18:00,2022-08-25 07:37:00,0 days 00:19:00,19
210,369,2022-08-25 07:20:00,2022-08-25 07:39:00,0 days 00:19:00,19
199,370,2022-08-25 07:20:00,2022-08-25 07:40:00,0 days 00:20:00,20
306,371,2022-08-25 07:21:00,2022-08-25 07:38:00,0 days 00:17:00,17
271,372,2022-08-25 07:26:00,2022-08-25 07:48:00,0 days 00:22:00,22
49,373,2022-08-25 07:30:00,2022-08-25 07:50:00,0 days 00:20:00,20
346,374,2022-08-25 07:30:00,2022-08-25 07:50:00,0 days 00:20:00,20
65,375,2022-08-25 07:31:00,2022-08-25 07:52:00,0 days 00:21:00,21
99,376,2022-08-25 07:32:00,2022-08-25 07:53:00,0 days 00:21:00,21
7,377,2022-08-25 07:34:00,2022-08-25 07:54:00,0 days 00:20:00,20
64,378,2022-08-25 07:36:00,2022-08-25 07:53:00,0 days 00:17:00,17
4,379,2022-08-25 07:36:00,2022-08-25 07:58:00,0 days 00:22:00,22
115,380,2022-08-25 07:40:00,2022-08-25 07:53:00,0 days 00:13:00,13
111,381,2022-08-25 07:41:00,2022-08-25 08:04:00,0 days 00:23:00,23
132,382,2022-08-25 07:41:00,2022-08-25 08:02:00,0 days 00:21:00,21
310,383,2022-08-25 07:41:00,2022-08-25 08:04:00,0 days 00:23:00,23
127,384,2022-08-25 07:41:00,2022-08-25 08:00:00,0 days 00:19:00,19
145,385,2022-08-25 07:41:00,2022-08-25 08:04:00,0 days 00:23:00,23
295,386,2022-08-25 07:44:00,2022-08-25 08:07:00,0 days 00:23:00,23
358,387,2022-08-25 07:46:00,2022-08-25 08:08:00,0 days 00:22:00,22
167,388,2022-08-25 07:47:00,2022-08-25 08:04:00,0 days 00:17:00,17
215,389,2022-08-25 07:51:00,2022-08-25 08:12:00,0 days 00:21:00,21
235,390,2022-08-25 07:52:00,2022-08-25 08:08:00,0 days 00:16:00,16
107,391,2022-08-25 07:54:00,2022-08-25 08:16:00,0 days 00:22:00,22
273,392,2022-08-25 07:56:00,2022-08-25 08:19:00,0 days 00:23:00,23
260,393,2022-08-25 07:57:00,2022-08-25 08:15:00,0 days 00:18:00,18
233,394,2022-08-25 08:00:00,2022-08-25 08:19:00,0 days 00:19:00,19
5,395,2022-08-25 08:02:00,2022-08-25 08:28:00,0 days 00:26:00,26
277,396,2022-08-25 08:04:00,2022-08-25 08:26:00,0 days 00:22:00,22
193,397,2022-08-25 08:08:00,2022-08-25 08:27:00,0 days 00:19:00,19
139,398,2022-08-25 08:10:00,2022-08-25 08:36:00,0 days 00:26:00,26
135,399,2022-08-25 08:11:00,2022-08-25 08:28:00,0 days 00:17:00,17
315,400,2022-08-25 08:12:00,2022-08-25 08:32:00,0 days 00:20:00,20
56,401,2022-08-25 08:12:00,2022-08-25 08:35:00,0 days 00:23:00,23
157,402,2022-08-25 08:13:00,2022-08-25 08:28:00,0 days 00:15:00,15
154,403,2022-08-25 08:14:00,2022-08-25 08:35:00,0 days 00:21:00,21
377,404,2022-08-25 08:16:00,2022-08-25 08:35:00,0 days 00:19:00,19
43,405,2022-08-25 08:18:00,2022-08-25 08:38:00,0 days 00:20:00,20
62,406,2022-08-25 08:19:00,2022-08-25 08:44:00,0 days 00:25:00,25
166,407,2022-08-25 08:24:00,2022-08-25 08:47:00,0 days 00:23:00,23
8,408,2022-08-25 08:25:00,2022-08-25 08:44:00,0 days 00:19:00,19
97,409,2022-08-25 08:25:00,2022-08-25 08:47:00,0 days 00:22:00,22
314,410,2022-08-25 08:27:00,2022-08-25 08:52:00,0 days 00:25:00,25
103,411,2022-08-25 08:28:00,2022-08-25 08:45:00,0 days 00:17:00,17
119,412,2022-08-25 08:29:00,2022-08-25 08:48:00,0 days 00:19:00,19
2,413,2022-08-25 08:29:00,2022-08-25 08:49:00,0 days 00:20:00,20
19,414,2022-08-25 08:34:00,2022-08-25 08:53:00,0 days 00:19:00,19
222,415,2022-08-25 08:37:00,2022-08-25 08:54:00,0 days 00:17:00,17
294,416,2022-08-25 08:39:00,2022-08-25 09:02:00,0 days 00:23:00,23
236,417,2022-08-25 08:41:00,2022-08-25 08:59:00,0 days 00:18:00,18
323,418,2022-08-25 08:43:00,2022-08-25 09:02:00,0 days 00:19:00,19
150,419,2022-08-25 08:43:00,2022-08-25 09:01:00,0 days 00:18:00,18
247,420,2022-08-25 08:45:00,2022-08-25 09:07:00,0 days 00:22:00,22
217,421,2022-08-25 08:48:00,2022-08-25 09:08:00,0 days 00:20:00,20
154,422,2022-08-25 08:49:00,2022-08-25 09:07:00,0 days 00:18:00,18
276,423,2022-08-25 08:50:00,2022-08-25 09:13:00,0 days 00:23:00,23
74,424,2022-08-25 08:53:00,2022-08-25 09:13:00,0 days 00:20:00,20
148,425,2022-08-25 08:55:00,2022-08-25 09:18:00,0 days 00:23:00,23
64,426,2022-08-25 08:57:00,2022-08-25 09:15:00,0 days 00:18:00,18
132,427,2022-08-25 08:58:00,2022-08-25 09:17:00,0 days 00:19:00,19
159,428,2022-08-25 08:58:00,2022-08-25 09:18:00,0 days 00:20:00,20
372,429,2022-08-25 08:59:00,2022-08-25 09:11:00,0 days 00:12:00,12
250,430,2022-08-25 08:59:00,2022-08-25 09:23:00,0 days 00:24:00,24
117,431,2022-08-25 09:00:00,2022-08-25 09:18:00,0 days 00:18:00,18
128,432,2022-08-25 09:02:00,2022-08-25 09:25:00,0 days 00:23:00,23
188,433,2022-08-25 09:04:00,2022-08-25 09:22:00,0 days 00:18:00,18
205,434,2022-08-25 09:08:00,2022-08-25 09:24:00,0 days 00:16:00,16
217,435,2022-08-25 09:12:00,2022-08-25 09:30:00,0 days 00:18:00,18
22,436,2022-08-25 09:12:00,2022-08-25 09:29:00,0 days 00:17:00,17
207,437,2022-08-25 09:15:00,2022-08-25 09:35:00,0 days 00:20:00,20
309,438,2022-08-25 09:15:00,2022-08-25 09:28:00,0 days 00:13:00,13
160,439,2022-08-25 09:17:00,2022-08-25 09:39:00,0 days 00:22:00,22
342,440,2022-08-25 09:19:00,2022-08-25 09:37:00,0 days 00:18:00,18
50,441,2022-08-25 09:19:00,2022-08-25 09:38:00,0 days 00:19:00,19
70,442,2022-08-25 09:20:00,2022-08-25 09:35:00,0 days 00:15:00,15
133,443,2022-08-25 09:20:00,2022-08-25 09:43:00,0 days 00:23:00,23
16,444,2022-08-25 09:20:00,2022-08-25 09:39:00,0 days 00:19:00,19
259,445,2022-08-25 09:24:00,2022-08-25 09:43:00,0 days 00:19:00,19
354,446,2022-08-25 09:25:00,2022-08-25 09:51:00,0 days 00:26:00,26
197,447,2022-08-25 09:25:00,2022-08-25 09:42:00,0 days 00:17:00,17
23,448,2022-08-25 09:25:00,2022-08-25 09:42:00,0 days 00:17:00,17
285,449,2022-08-25 09:27:00,2022-08-25 09:46:00,0 days 00:19:00,19
183,450,2022-08-25 09:27:00,2022-08-25 09:50:00,0 days 00:23:00,23
341,452,2022-08-25 09:31:00,2022-08-25 09:54:00,0 days 00:23:00,23
313,453,2022-08-25 09:31:00,2022-08-25 09:50:00,0 days 00:19:00,19
93,455,2022-08-25 09:35:00,2022-08-25 09:53:00,0 days 00:18:00,18
213,459,2022-08-25 09:43:00,2022-08-25 10:04:00,0 days 00:21:00,21
8,460,2022-08-25 09:43:00,2022-08-25 10:03:00,0 days 00:20:00,20
326,461,2022-08-25 09:44:00,2022-08-25 10:05:00,0 days 00:21:00,21
34,462,2022-08-25 09:45:00,2022-08-25 10:02:00,0 days 00:17:00,17
75,463,2022-08-25 09:46:00,2022-08-25 10:03:00,0 days 00:17:00,17
172,464,2022-08-25 09:46:00,2022-08-25 10:09:00,0 days 00:23:00,23
131,465,2022-08-25 09:47:00,2022-08-25 10:09:00,0 days 00:22:00,22
370,466,2022-08-25 09:47:00,2022-08-25 10:11:00,0 days 00:24:00,24
331,467,2022-08-25 09:48:00,2022-08-25 10:06:00,0 days 00:18:00,18
139,468,2022-08-25 09:49:00,2022-08-25 10:07:00,0 days 00:18:00,18
6,469,2022-08-25 09:49:00,2022-08-25 10:10:00,0 days 00:21:00,21
343,470,2022-08-25 09:49:00,2022-08-25 10:07:00,0 days 00:18:00,18
117,471,2022-08-25 09:50:00,2022-08-25 10:07:00,0 days 00:17:00,17
168,472,2022-08-25 09:53:00,2022-08-25 10:16:00,0 days 00:23:00,23
101,473,2022-08-25 09:55:00,2022-08-25 10:17:00,0 days 00:22:00,22
112,474,2022-08-25 09:57:00,2022-08-25 10:21:00,0 days 00:24:00,24
25,475,2022-08-25 09:58:00,2022-08-25 10:19:00,0 days 00:21:00,21
365,476,2022-08-25 10:00:00,2022-08-25 10:20:00,0 days 00:20:00,20
257,477,2022-08-25 10:01:00,2022-08-25 10:21:00,0 days 00:20:00,20
169,478,2022-08-25 10:02:00,2022-08-25 10:28:00,0 days 00:26:00,26
47,479,2022-08-25 10:03:00,2022-08-25 10:23:00,0 days 00:20:00,20
46,480,2022-08-25 10:03:00,2022-08-25 10:23:00,0 days 00:20:00,20
145,481,2022-08-25 10:03:00,2022-08-25 10:17:00,0 days 00:14:00,14
316,482,2022-08-25 10:04:00,2022-08-25 10:24:00,0 days 00:20:00,20
205,483,2022-08-25 10:04:00,2022-08-25 10:22:00,0 days 00:18:00,18
81,485,2022-08-25 10:05:00,2022-08-25 10:24:00,0 days 00:19:00,19
107,486,2022-08-25 10:05:00,2022-08-25 10:23:00,0 days 00:18:00,18
327,487,2022-08-25 10:06:00,2022-08-25 10:23:00,0 days 00:17:00,17
311,488,2022-08-25 10:07:00,2022-08-25 10:30:00,0 days 00:23:00,23
22,489,2022-08-25 10:10:00,2022-08-25 10:26:00,0 days 00:16:00,16
358,490,2022-08-25 10:11:00,2022-08-25 10:33:00,0 days 00:22:00,22
196,491,2022-08-25 10:12:00,2022-08-25 10:30:00,0 days 00:18:00,18
178,492,2022-08-25 10:13:00,2022-08-25 10:33:00,0 days 00:20:00,20
60,493,2022-08-25 10:13:00,2022-08-25 10:35:00,0 days 00:22:00,22
329,494,2022-08-25 10:16:00,2022-08-25 10:35:00,0 days 00:19:00,19
219,495,2022-08-25 10:16:00,2022-08-25 10:36:00,0 days 00:20:00,20
291,496,2022-08-25 10:18:00,2022-08-25 10:34:00,0 days 00:16:00,16
236,497,2022-08-25 10:21:00,2022-08-25 10:40:00,0 days 00:19:00,19
99,498,2022-08-25 10:26:00,2022-08-25 10:42:00,0 days 00:16:00,16
188,499,2022-08-25 10:26:00,2022-08-25 10:47:00,0 days 00:21:00,21
183,500,2022-08-25 10:28:00,2022-08-25 10:50:00,0 days 00:22:00,22
230,501,2022-08-25 10:35:00,2022-08-25 10:58:00,0 days 00:23:00,23
263,502,2022-08-25 10:35:00,2022-08-25 10:54:00,0 days 00:19:00,19
128,503,2022-08-25 10:36:00,2022-08-25 10:58:00,0 days 00:22:00,22
347,504,2022-08-25 10:37:00,2022-08-25 10:56:00,0 days 00:19:00,19
184,505,2022-08-25 10:37:00,2022-08-25 10:50:00,0 days 00:13:00,13
256,506,2022-08-25 10:37:00,2022-08-25 10:57:00,0 days 00:20:00,20
140,507,2022-08-25 10:37:00,2022-08-25 10:56:00,0 days 00:19:00,19
102,508,2022-08-25 10:38:00,2022-08-25 10:55:00,0 days 00:17:00,17
333,509,2022-08-25 10:39:00,2022-08-25 10:57:00,0 days 00:18:00,18
165,510,2022-08-25 10:39:00,2022-08-25 11:01:00,0 days 00:22:00,22
354,511,2022-08-25 10:39:00,2022-08-25 10:56:00,0 days 00:17:00,17
175,513,2022-08-25 10:42:00,2022-08-25 10:56:00,0 days 00:14:00,14
181,514,2022-08-25 10:42:00,2022-08-25 11:01:00,0 days 00:19:00,19
199,515,2022-08-25 10:44:00,2022-08-25 11:09:00,0 days 00:25:00,25
9,516,2022-08-25 10:44:00,2022-08-25 11:06:00,0 days 00:22:00,22
282,517,2022-08-25 10:48:00,2022-08-25 11:05:00,0 days 00:17:00,17
101,518,2022-08-25 10:48:00,2022-08-25 11:06:00,0 days 00:18:00,18
279,519,2022-08-25 10:50:00,2022-08-25 11:09:00,0 days 00:19:00,19
41,520,2022-08-25 10:51:00,2022-08-25 11:13:00,0 days 00:22:00,22
340,521,2022-08-25 10:51:00,2022-08-25 11:11:00,0 days 00:20:00,20
1,522,2022-08-25 10:51:00,2022-08-25 11:15:00,0 days 00:24:00,24
109,523,2022-08-25 10:52:00,2022-08-25 11:12:00,0 days 00:20:00,20
377,524,2022-08-25 10:53:00,2022-08-25 11:15:00,0 days 00:22:00,22
276,525,2022-08-25 10:53:00,2022-08-25 11:17:00,0 days 00:24:00,24
252,526,2022-08-25 10:55:00,2022-08-25 11:15:00,0 days 00:20:00,20
346,527,2022-08-25 10:59:00,2022-08-25 11:17:00,0 days 00:18:00,18
343,528,2022-08-25 11:00:00,2022-08-25 11:16:00,0 days 00:16:00,16
262,529,2022-08-25 11:02:00,2022-08-25 11:23:00,0 days 00:21:00,21
284,530,2022-08-25 11:02:00,2022-08-25 11:22:00,0 days 00:20:00,20
74,531,2022-08-25 11:02:00,2022-08-25 11:22:00,0 days 00:20:00,20
194,532,2022-08-25 11:03:00,2022-08-25 11:22:00,0 days 00:19:00,19
203,533,2022-08-25 11:03:00,2022-08-25 11:24:00,0 days 00:21:00,21
299,535,2022-08-25 11:03:00,2022-08-25 11:24:00,0 days 00:21:00,21
52,536,2022-08-25 11:05:00,2022-08-25 11:20:00,0 days 00:15:00,15
300,537,2022-08-25 11:06:00,2022-08-25 11:22:00,0 days 00:16:00,16
62,538,2022-08-25 11:07:00,2022-08-25 11:27:00,0 days 00:20:00,20
71,539,2022-08-25 11:10:00,2022-08-25 11:28:00,0 days 00:18:00,18
292,540,2022-08-25 11:10:00,2022-08-25 11:29:00,0 days 00:19:00,19
116,541,2022-08-25 11:11:00,2022-08-25 11:34:00,0 days 00:23:00,23
140,542,2022-08-25 11:11:00,2022-08-25 11:29:00,0 days 00:18:00,18
234,543,2022-08-25 11:15:00,2022-08-25 11:38:00,0 days 00:23:00,23
185,544,2022-08-25 11:16:00,2022-08-25 11:41:00,0 days 00:25:00,25
92,545,2022-08-25 11:19:00,2022-08-25 11:39:00,0 days 00:20:00,20
35,546,2022-08-25 11:21:00,2022-08-25 11:38:00,0 days 00:17:00,17
338,548,2022-08-25 11:26:00,2022-08-25 11:50:00,0 days 00:24:00,24
22,549,2022-08-25 11:28:00,2022-08-25 11:51:00,0 days 00:23:00,23
130,550,2022-08-25 11:28:00,2022-08-25 11:53:00,0 days 00:25:00,25
151,551,2022-08-25 11:29:00,2022-08-25 11:52:00,0 days 00:23:00,23
43,552,2022-08-25 11:29:00,2022-08-25 11:49:00,0 days 00:20:00,20
249,553,2022-08-25 11:30:00,2022-08-25 11:48:00,0 days 00:18:00,18
10,554,2022-08-25 11:32:00,2022-08-25 11:52:00,0 days 00:20:00,20
90,555,2022-08-25 11:32:00,2022-08-25 11:48:00,0 days 00:16:00,16
19,556,2022-08-25 11:34:00,2022-08-25 11:52:00,0 days 00:18:00,18
312,557,2022-08-25 11:35:00,2022-08-25 11:52:00,0 days 00:17:00,17
261,558,2022-08-25 11:36:00,2022-08-25 11:58:00,0 days 00:22:00,22
193,559,2022-08-25 11:39:00,2022-08-25 12:02:00,0 days 00:23:00,23
327,560,2022-08-25 11:39:00,2022-08-25 11:57:00,0 days 00:18:00,18
67,561,2022-08-25 11:42:00,2022-08-25 12:02:00,0 days 00:20:00,20
170,562,2022-08-25 11:42:00,2022-08-25 12:05:00,0 days 00:23:00,23
300,563,2022-08-25 11:44:00,2022-08-25 12:04:00,0 days 00:20:00,20
203,564,2022-08-25 11:45:00,2022-08-25 12:04:00,0 days 00:19:00,19
352,565,2022-08-25 11:45:00,2022-08-25 12:02:00,0 days 00:17:00,17
100,566,2022-08-25 11:45:00,2022-08-25 12:01:00,0 days 00:16:00,16
119,567,2022-08-25 11:46:00,2022-08-25 12:01:00,0 days 00:15:00,15
315,568,2022-08-25 11:48:00,2022-08-25 12:09:00,0 days 00:21:00,21
83,569,2022-08-25 11:49:00,2022-08-25 12:04:00,0 days 00:15:00,15
198,570,2022-08-25 11:49:00,2022-08-25 12:09:00,0 days 00:20:00,20
64,571,2022-08-25 11:50:00,2022-08-25 12:11:00,0 days 00:21:00,21
254,572,2022-08-25 11:53:00,2022-08-25 12:14:00,0 days 00:21:00,21
197,573,2022-08-25 11:54:00,2022-08-25 12:14:00,0 days 00:20:00,20
134,574,2022-08-25 11:54:00,2022-08-25 12:15:00,0 days 00:21:00,21
321,575,2022-08-25 11:54:00,2022-08-25 12:16:00,0 days 00:22:00,22
139,576,2022-08-25 11:57:00,2022-08-25 12:24:00,0 days 00:27:00,27
273,577,2022-08-25 11:58:00,2022-08-25 12:14:00,0 days 00:16:00,16
74,578,2022-08-25 11:59:00,2022-08-25 12:15:00,0 days 00:16:00,16
296,579,2022-08-25 11:59:00,2022-08-25 12:22:00,0 days 00:23:00,23
79,580,2022-08-25 12:00:00,2022-08-25 12:23:00,0 days 00:23:00,23
345,581,2022-08-25 12:05:00,2022-08-25 12:23:00,0 days 00:18:00,18
71,582,2022-08-25 12:06:00,2022-08-25 12:23:00,0 days 00:17:00,17
105,583,2022-08-25 12:06:00,2022-08-25 12:21:00,0 days 00:15:00,15
250,584,2022-08-25 12:09:00,2022-08-25 12:31:00,0 days 00:22:00,22
112,585,2022-08-25 12:10:00,2022-08-25 12:31:00,0 days 00:21:00,21
107,586,2022-08-25 12:11:00,2022-08-25 12:30:00,0 days 00:19:00,19
62,587,2022-08-25 12:12:00,2022-08-25 12:32:00,0 days 00:20:00,20
37,588,2022-08-25 12:12:00,2022-08-25 12:31:00,0 days 00:19:00,19
318,589,2022-08-25 12:13:00,2022-08-25 12:36:00,0 days 00:23:00,23
60,590,2022-08-25 12:13:00,2022-08-25 12:33:00,0 days 00:20:00,20
138,591,2022-08-25 12:13:00,2022-08-25 12:39:00,0 days 00:26:00,26
148,592,2022-08-25 12:14:00,2022-08-25 12:33:00,0 days 00:19:00,19
326,593,2022-08-25 12:14:00,2022-08-25 12:29:00,0 days 00:15:00,15
57,594,2022-08-25 12:15:00,2022-08-25 12:30:00,0 days 00:15:00,15
83,595,2022-08-25 12:16:00,2022-08-25 12:35:00,0 days 00:19:00,19
86,596,2022-08-25 12:17:00,2022-08-25 12:34:00,0 days 00:17:00,17
374,597,2022-08-25 12:17:00,2022-08-25 12:42:00,0 days 00:25:00,25
152,598,2022-08-25 12:18:00,2022-08-25 12:32:00,0 days 00:14:00,14
166,599,2022-08-25 12:18:00,2022-08-25 12:35:00,0 days 00:17:00,17
42,601,2022-08-25 12:21:00,2022-08-25 12:42:00,0 days 00:21:00,21
72,602,2022-08-25 12:21:00,2022-08-25 12:43:00,0 days 00:22:00,22
184,603,2022-08-25 12:21:00,2022-08-25 12:43:00,0 days 00:22:00,22
328,604,2022-08-25 12:22:00,2022-08-25 12:38:00,0 days 00:16:00,16
347,605,2022-08-25 12:23:00,2022-08-25 12:40:00,0 days 00:17:00,17
215,606,2022-08-25 12:24:00,2022-08-25 12:41:00,0 days 00:17:00,17
270,607,2022-08-25 12:25:00,2022-08-25 12:46:00,0 days 00:21:00,21
67,608,2022-08-25 12:25:00,2022-08-25 12:47:00,0 days 00:22:00,22
238,609,2022-08-25 12:25:00,2022-08-25 12:45:00,0 days 00:20:00,20
291,611,2022-08-25 12:28:00,2022-08-25 12:53:00,0 days 00:25:00,25
103,612,2022-08-25 12:28:00,2022-08-25 12:52:00,0 days 00:24:00,24
18,613,2022-08-25 12:28:00,2022-08-25 12:52:00,0 days 00:24:00,24
113,614,2022-08-25 12:30:00,2022-08-25 12:46:00,0 days 00:16:00,16
32,615,2022-08-25 12:31:00,2022-08-25 12:51:00,0 days 00:20:00,20
36,616,2022-08-25 12:33:00,2022-08-25 12:51:00,0 days 00:18:00,18
62,617,2022-08-25 12:33:00,2022-08-25 12:59:00,0 days 00:26:00,26
172,618,2022-08-25 12:34:00,2022-08-25 12:50:00,0 days 00:16:00,16
6,619,2022-08-25 12:35:00,2022-08-25 12:48:00,0 days 00:13:00,13
105,620,2022-08-25 12:37:00,2022-08-25 12:57:00,0 days 00:20:00,20
221,621,2022-08-25 12:41:00,2022-08-25 12:56:00,0 days 00:15:00,15
16,622,2022-08-25 12:43:00,2022-08-25 12:58:00,0 days 00:15:00,15
215,623,2022-08-25 12:43:00,2022-08-25 12:59:00,0 days 00:16:00,16
55,624,2022-08-25 12:45:00,2022-08-25 13:02:00,0 days 00:17:00,17
176,625,2022-08-25 12:46:00,2022-08-25 13:04:00,0 days 00:18:00,18
289,626,2022-08-25 12:46:00,2022-08-25 13:06:00,0 days 00:20:00,20
357,627,2022-08-25 12:47:00,2022-08-25 13:04:00,0 days 00:17:00,17
149,629,2022-08-25 12:49:00,2022-08-25 13:13:00,0 days 00:24:00,24
242,630,2022-08-25 12:58:00,2022-08-25 13:16:00,0 days 00:18:00,18
238,631,2022-08-25 12:58:00,2022-08-25 13:13:00,0 days 00:15:00,15
294,632,2022-08-25 12:58:00,2022-08-25 13:23:00,0 days 00:25:00,25
179,633,2022-08-25 12:59:00,2022-08-25 13:22:00,0 days 00:23:00,23
236,634,2022-08-25 13:03:00,2022-08-25 13:27:00,0 days 00:24:00,24
254,635,2022-08-25 13:03:00,2022-08-25 13:25:00,0 days 00:22:00,22
323,636,2022-08-25 13:03:00,2022-08-25 13:23:00,0 days 00:20:00,20
325,637,2022-08-25 13:04:00,2022-08-25 13:25:00,0 days 00:21:00,21
84,638,2022-08-25 13:05:00,2022-08-25 13:30:00,0 days 00:25:00,25
3,639,2022-08-25 13:07:00,2022-08-25 13:28:00,0 days 00:21:00,21
213,641,2022-08-25 13:07:00,2022-08-25 13:26:00,0 days 00:19:00,19
173,642,2022-08-25 13:09:00,2022-08-25 13:30:00,0 days 00:21:00,21
216,643,2022-08-25 13:11:00,2022-08-25 13:31:00,0 days 00:20:00,20
61,644,2022-08-25 13:12:00,2022-08-25 13:34:00,0 days 00:22:00,22
29,645,2022-08-25 13:14:00,2022-08-25 13:33:00,0 days 00:19:00,19
175,646,2022-08-25 13:16:00,2022-08-25 13:40:00,0 days 00:24:00,24
188,647,2022-08-25 13:18:00,2022-08-25 13:32:00,0 days 00:14:00,14
44,648,2022-08-25 13:19:00,2022-08-25 13:43:00,0 days 00:24:00,24
89,649,2022-08-25 13:21:00,2022-08-25 13:40:00,0 days 00:19:00,19
180,650,2022-08-25 13:22:00,2022-08-25 13:43:00,0 days 00:21:00,21
149,651,2022-08-25 13:22:00,2022-08-25 13:41:00,0 days 00:19:00,19
72,652,2022-08-25 13:25:00,2022-08-25 13:47:00,0 days 00:22:00,22
109,653,2022-08-25 13:25:00,2022-08-25 13:48:00,0 days 00:23:00,23
326,654,2022-08-25 13:26:00,2022-08-25 13:44:00,0 days 00:18:00,18
172,655,2022-08-25 13:26:00,2022-08-25 13:48:00,0 days 00:22:00,22
59,656,2022-08-25 13:27:00,2022-08-25 13:49:00,0 days 00:22:00,22
223,657,2022-08-25 13:31:00,2022-08-25 13:48:00,0 days 00:17:00,17
166,658,2022-08-25 13:31:00,2022-08-25 13:55:00,0 days 00:24:00,24
315,659,2022-08-25 13:32:00,2022-08-25 13:52:00,0 days 00:20:00,20
58,660,2022-08-25 13:36:00,2022-08-25 13:57:00,0 days 00:21:00,21
5,661,2022-08-25 13:37:00,2022-08-25 13:57:00,0 days 00:20:00,20
80,662,2022-08-25 13:38:00,2022-08-25 13:58:00,0 days 00:20:00,20
142,663,2022-08-25 13:38:00,2022-08-25 13:56:00,0 days 00:18:00,18
329,664,2022-08-25 13:39:00,2022-08-25 13:52:00,0 days 00:13:00,13
297,665,2022-08-25 13:42:00,2022-08-25 14:03:00,0 days 00:21:00,21
340,666,2022-08-25 13:43:00,2022-08-25 14:07:00,0 days 00:24:00,24
24,667,2022-08-25 13:43:00,2022-08-25 14:04:00,0 days 00:21:00,21
186,668,2022-08-25 13:44:00,2022-08-25 14:02:00,0 days 00:18:00,18
141,669,2022-08-25 13:44:00,2022-08-25 14:08:00,0 days 00:24:00,24
122,670,2022-08-25 13:45:00,2022-08-25 14:09:00,0 days 00:24:00,24
19,671,2022-08-25 13:48:00,2022-08-25 14:08:00,0 days 00:20:00,20
368,672,2022-08-25 13:49:00,2022-08-25 14:04:00,0 days 00:15:00,15
274,673,2022-08-25 13:49:00,2022-08-25 14:12:00,0 days 00:23:00,23
383,674,2022-08-25 13:49:00,2022-08-25 14:03:00,0 days 00:14:00,14
207,675,2022-08-25 13:52:00,2022-08-25 14:18:00,0 days 00:26:00,26
113,676,2022-08-25 13:53:00,2022-08-25 14:20:00,0 days 00:27:00,27
29,677,2022-08-25 13:54:00,2022-08-25 14:15:00,0 days 00:21:00,21
9,678,2022-08-25 13:54:00,2022-08-25 14:15:00,0 days 00:21:00,21
82,679,2022-08-25 13:58:00,2022-08-25 14:22:00,0 days 00:24:00,24
373,680,2022-08-25 13:58:00,2022-08-25 14:22:00,0 days 00:24:00,24
49,681,2022-08-25 13:58:00,2022-08-25 14:21:00,0 days 00:23:00,23
10,682,2022-08-25 13:58:00,2022-08-25 14:20:00,0 days 00:22:00,22
72,683,2022-08-25 14:00:00,2022-08-25 14:17:00,0 days 00:17:00,17
93,684,2022-08-25 14:00:00,2022-08-25 14:18:00,0 days 00:18:00,18
250,685,2022-08-25 14:00:00,2022-08-25 14:21:00,0 days 00:21:00,21
123,686,2022-08-25 14:01:00,2022-08-25 14:22:00,0 days 00:21:00,21
306,687,2022-08-25 14:07:00,2022-08-25 14:27:00,0 days 00:20:00,20
119,688,2022-08-25 14:07:00,2022-08-25 14:27:00,0 days 00:20:00,20
213,689,2022-08-25 14:07:00,2022-08-25 14:22:00,0 days 00:15:00,15
375,690,2022-08-25 14:07:00,2022-08-25 14:29:00,0 days 00:22:00,22
206,691,2022-08-25 14:11:00,2022-08-25 14:27:00,0 days 00:16:00,16
374,692,2022-08-25 14:12:00,2022-08-25 14:29:00,0 days 00:17:00,17
